,,,,,,,,,,,,,,,,,,
Index,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Origin Channel,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit
8337,CA-2019-101469,2/7/2019,Standard Class,KH-16360,Katherine Hughes,Email,United States,Arlington,Virginia,22204,South,Power Muesli,Super Mega Protein,OFF-AR-10003986,7.7,2,0,3.157
8361,CA-2020-147207,2/1/2020,Second Class,TS-21655,Trudy Schmidt,Email,United States,El Paso,Texas,79907,Central,Power Muesli,Super Mega Protein,OFF-AR-10001955,31.744,2,0.2,3.968
8408,CA-2020-140480,8/7/2020,Standard Class,HE-14800,Harold Engle,Sales,United States,Newark,Delaware,19711,East,Power Muesli,Super Mega Protein,OFF-AR-10001419,28.91,7,0,8.673
8409,CA-2020-140480,8/7/2020,Standard Class,HE-14800,Harold Engle,Sales,United States,Newark,Delaware,19711,East,Power Muesli,Super Mega Protein,OFF-AR-10004010,174.95,5,0,45.487
8412,CA-2019-159765,9/5/2019,Second Class,TH-21100,Thea Hendricks,Email,United States,Salem,Virginia,24153,South,Power Muesli,Super Mega Protein,OFF-AR-10003514,27.86,7,0,9.1938
8479,CA-2020-158736,18/12/2020,Standard Class,TT-21460,Tonja Turnell,Facebook,United States,San Francisco,California,94110,West,Power Muesli,Super Mega Protein,OFF-AR-10002578,5.76,2,0,1.6704
8482,CA-2019-138583,24/5/2019,Standard Class,DP-13390,Dennis Pardue,Facebook,United States,Philadelphia,Pennsylvania,19120,East,Power Muesli,Super Mega Protein,OFF-AR-10001860,16.656,3,0.2,3.3312
8497,CA-2017-169061,5/3/2017,Second Class,AB-10150,Aimee Bixby,Email,United States,Yonkers,New York,10701,East,Power Muesli,Super Mega Protein,OFF-AR-10000588,59.52,3,0,15.4752
8515,CA-2018-122168,21/8/2018,Standard Class,HG-14965,Henry Goldwyn,Sales,United States,Florence,Kentucky,41042,South,Power Muesli,Super Mega Protein,OFF-AR-10003602,17.52,3,0,8.2344
8516,CA-2018-122168,21/8/2018,Standard Class,HG-14965,Henry Goldwyn,Sales,United States,Florence,Kentucky,41042,South,Power Muesli,Super Mega Protein,OFF-AR-10002053,35.76,12,0,10.0128
8517,CA-2019-132899,7/4/2019,Standard Class,SF-20200,Sarah Foster,Email,United States,New York City,New York,10009,East,Power Muesli,Super Mega Protein,OFF-AR-10002833,3.64,2,0,0.9828
8539,CA-2018-157343,7/6/2018,Standard Class,HD-14785,Harold Dahlen,Facebook,United States,Philadelphia,Pennsylvania,19143,East,Power Muesli,Super Mega Protein,OFF-AR-10003183,8.016,3,0.2,1.002
8590,CA-2020-145338,29/1/2020,First Class,BD-11770,Bryan Davis,Email,United States,Philadelphia,Pennsylvania,19120,East,Power Muesli,Super Mega Protein,OFF-AR-10002053,4.768,2,0.2,0.4768
8613,CA-2019-146437,28/1/2019,Second Class,HG-14965,Henry Goldwyn,Sales,United States,Los Angeles,California,90036,West,Power Muesli,Super Mega Protein,OFF-AR-10000588,39.68,2,0,10.3168
8636,CA-2017-160094,30/4/2017,First Class,JM-16195,Justin MacKendrick,Email,United States,Louisville,Kentucky,40214,South,Power Muesli,Super Mega Protein,OFF-AR-10004010,174.95,5,0,45.487
8667,CA-2019-163951,30/12/2019,First Class,CJ-11875,Carl Jackson,Sales,United States,Philadelphia,Pennsylvania,19140,East,Power Muesli,Super Mega Protein,OFF-AR-10004269,16.52,5,0.2,1.652
8676,CA-2020-163265,16/2/2020,Standard Class,JS-16030,Joy Smith,Email,United States,Decatur,Illinois,62521,Central,Power Muesli,Super Mega Protein,OFF-AR-10004078,28.032,6,0.2,3.504
8684,CA-2020-101665,25/11/2020,Standard Class,TZ-21580,Tracy Zic,Email,United States,San Francisco,California,94122,West,Power Muesli,Super Mega Protein,OFF-AR-10002335,5.16,2,0,1.3416
8690,CA-2017-101427,26/12/2017,Standard Class,AY-10555,Andy Yotov,Sales,United States,Philadelphia,Pennsylvania,19140,East,Power Muesli,Super Mega Protein,OFF-AR-10002257,8.016,3,0.2,1.1022
8708,CA-2017-146815,8/9/2017,Standard Class,PP-18955,Paul Prost,Facebook,United States,New York City,New York,10009,East,Power Muesli,Super Mega Protein,OFF-AR-10003469,3.52,2,0,1.6896
8719,CA-2019-120824,12/6/2019,Second Class,AW-10930,Arthur Wiediger,Facebook,United States,Houston,Texas,77070,Central,Power Muesli,Super Mega Protein,OFF-AR-10003469,11.264,8,0.2,3.9424
8726,CA-2020-148145,18/3/2020,Standard Class,SW-20275,Scott Williamson,Email,United States,Seattle,Washington,98115,West,Power Muesli,Super Mega Protein,OFF-AR-10003752,46.2,4,0,21.252
8739,US-2020-131961,8/12/2020,First Class,MJ-17740,Max Jones,Email,United States,Philadelphia,Pennsylvania,19140,East,Power Muesli,Super Mega Protein,OFF-AR-10004441,13.248,4,0.2,3.6432
8741,CA-2019-102498,24/7/2019,First Class,JG-15160,James Galang,Email,United States,Lafayette,Louisiana,70506,South,Power Muesli,Super Mega Protein,OFF-AR-10004456,73.2,5,0,21.228
8745,CA-2018-162376,22/11/2018,Second Class,HD-14785,Harold Dahlen,Facebook,United States,Cambridge,Massachusetts,2138,East,Power Muesli,Super Mega Protein,OFF-AR-10003056,17.12,4,0,4.9648
8765,CA-2018-107083,21/11/2018,Standard Class,BB-11545,Brenda Bowman,Sales,United States,Fort Worth,Texas,76106,Central,Power Muesli,Super Mega Protein,OFF-AR-10002257,5.344,2,0.2,0.7348
8776,CA-2019-163636,5/12/2019,Second Class,MP-18175,Mike Pelletier,Facebook,United States,Chicago,Illinois,60623,Central,Power Muesli,Super Mega Protein,OFF-AR-10001547,3.536,2,0.2,0.3094
8781,CA-2018-133585,1/3/2018,First Class,CM-12715,Craig Molinari,Sales,United States,Houston,Texas,77070,Central,Power Muesli,Super Mega Protein,OFF-AR-10003696,55.328,2,0.2,6.2244
8798,CA-2019-106397,7/7/2019,Standard Class,MJ-17740,Max Jones,Email,United States,Orem,Utah,84057,West,Power Muesli,Super Mega Protein,OFF-AR-10004602,45.98,2,0,12.8744
8813,US-2019-140172,8/3/2019,Standard Class,SP-20650,Stephanie Phelps,Sales,United States,Jackson,Michigan,49201,Central,Power Muesli,Super Mega Protein,OFF-AR-10002766,13.9,5,0,3.753
8817,CA-2018-144274,23/11/2018,Second Class,PW-19240,Pierre Wener,Email,United States,Wilmington,Delaware,19805,East,Power Muesli,Super Mega Protein,OFF-AR-10001940,13.12,4,0,5.6416
8823,CA-2020-100622,3/11/2020,Standard Class,DK-13090,Dave Kipp,Email,United States,Orlando,Florida,32839,South,Power Muesli,Super Mega Protein,OFF-AR-10004010,55.984,2,0.2,4.1988
8836,US-2020-132675,24/9/2020,Standard Class,KF-16285,Karen Ferguson,Facebook,United States,Sandy Springs,Georgia,30328,South,Power Muesli,Super Mega Protein,OFF-AR-10000614,14.28,4,0,3.7128
8837,US-2020-132675,24/9/2020,Standard Class,KF-16285,Karen Ferguson,Facebook,United States,Sandy Springs,Georgia,30328,South,Power Muesli,Super Mega Protein,OFF-AR-10000034,12.72,3,0,4.9608
8839,CA-2017-153808,6/4/2017,Second Class,FH-14275,Frank Hawley,Sales,United States,Los Angeles,California,90004,West,Power Muesli,Super Mega Protein,OFF-AR-10001725,70.95,3,0,18.447
8928,CA-2018-143616,27/9/2018,Second Class,SS-20140,Saphhira Shifley,Sales,United States,Seattle,Washington,98103,West,Power Muesli,Super Mega Protein,OFF-AR-10002067,99.2,5,0,25.792
8937,CA-2018-134117,17/12/2018,Second Class,PG-18895,Paul Gonzalez,Email,United States,Los Angeles,California,90008,West,Power Muesli,Super Mega Protein,OFF-AR-10003903,204.85,5,0,53.261
8939,CA-2018-134117,17/12/2018,Second Class,PG-18895,Paul Gonzalez,Email,United States,Los Angeles,California,90008,West,Power Muesli,Super Mega Protein,OFF-AR-10001940,16.4,5,0,7.052
8953,CA-2020-150910,22/12/2020,Standard Class,JL-15130,Jack Lebron,Email,United States,Jackson,Tennessee,38301,South,Power Muesli,Super Mega Protein,OFF-AR-10001419,23.128,7,0.2,2.891
8962,CA-2020-150266,25/11/2020,Standard Class,RO-19780,Rose O'Brian,Email,United States,Houston,Texas,77070,Central,Power Muesli,Super Mega Protein,OFF-AR-10001761,18.688,4,0.2,3.7376
8970,CA-2020-157469,2/12/2020,Standard Class,ES-14080,Erin Smith,Sales,United States,Lakewood,Ohio,44107,East,Power Muesli,Super Mega Protein,OFF-AR-10001662,19.728,9,0.2,1.7262
8989,CA-2018-123092,3/12/2018,Standard Class,JG-15115,Jack Garza,Email,United States,Jacksonville,North Carolina,28540,South,Power Muesli,Super Mega Protein,OFF-AR-10004078,9.344,2,0.2,1.168
9005,CA-2018-102855,5/4/2018,First Class,JF-15415,Jennifer Ferguson,Email,United States,Spokane,Washington,99207,West,Power Muesli,Super Mega Protein,OFF-AR-10002467,23.84,8,0,6.4368
9014,CA-2020-143084,18/3/2020,Standard Class,BP-11050,Barry Pond,Sales,United States,Los Angeles,California,90008,West,Power Muesli,Super Mega Protein,OFF-AR-10002766,13.9,5,0,3.753
9048,CA-2020-137463,16/12/2020,Second Class,KM-16225,Kalyca Meade,Sales,United States,Sunnyvale,California,94086,West,Power Muesli,Super Mega Protein,OFF-AR-10001988,29.95,5,0,8.6855
9050,CA-2017-124513,21/9/2017,Standard Class,SL-20155,Sara Luxemburg,Facebook,United States,New York City,New York,10011,East,Power Muesli,Super Mega Protein,OFF-AR-10002956,66.03,3,0,17.1678
9052,CA-2017-141838,26/3/2017,Second Class,DK-12835,Damala Kotsonis,Sales,United States,San Francisco,California,94122,West,Power Muesli,Super Mega Protein,OFF-AR-10004272,3.36,2,0,0.84
9083,CA-2020-169005,2/11/2020,Standard Class,BG-11035,Barry Gonzalez,Email,United States,Springfield,Virginia,22153,South,Power Muesli,Super Mega Protein,OFF-AR-10000246,5.56,2,0,1.4456
9102,CA-2018-163181,7/11/2018,Standard Class,AB-10105,Adrian Barton,Email,United States,Houston,Texas,77041,Central,Power Muesli,Super Mega Protein,OFF-AR-10001683,23.64,3,0.2,5.319
9127,CA-2018-157028,28/11/2018,Standard Class,MA-17995,Michelle Arnett,Facebook,United States,Las Cruces,New Mexico,88001,West,Power Muesli,Super Mega Protein,OFF-AR-10004441,8.28,2,0,3.4776
9131,CA-2019-130911,24/3/2019,Second Class,DC-12850,Dan Campbell,Email,United States,Cleveland,Ohio,44105,East,Power Muesli,Super Mega Protein,OFF-AR-10000475,18.656,2,0.2,1.6324
9148,US-2019-165505,23/1/2019,Standard Class,CB-12535,Claudia Bergmann,Sales,United States,Burlington,Vermont,,East,Power Muesli,Super Mega Protein,OFF-AR-10003477,8.04,6,0,2.7336
9152,US-2018-106873,24/9/2018,Second Class,KM-16720,Kunst Miller,Email,United States,Avondale,Arizona,85323,West,Power Muesli,Super Mega Protein,OFF-AR-10003179,14.576,2,0.2,2.3686
9154,US-2018-106873,24/9/2018,Second Class,KM-16720,Kunst Miller,Email,United States,Avondale,Arizona,85323,West,Power Muesli,Super Mega Protein,OFF-AR-10001246,16.464,7,0.2,1.8522
9179,CA-2019-166618,14/11/2019,Standard Class,DP-13000,Darren Powers,Email,United States,New York City,New York,10035,East,Power Muesli,Super Mega Protein,OFF-AR-10001725,23.65,1,0,6.149
9204,CA-2019-153836,30/10/2019,Standard Class,EH-13765,Edward Hooks,Sales,United States,New York City,New York,10011,East,Power Muesli,Super Mega Protein,OFF-AR-10004602,114.95,5,0,32.186
9205,CA-2019-104689,1/12/2019,Standard Class,FH-14365,Fred Hopkins,Sales,United States,Los Angeles,California,90004,West,Power Muesli,Super Mega Protein,OFF-AR-10001149,23.04,8,0,6.912
9206,CA-2019-146423,21/4/2019,First Class,BT-11680,Brian Thompson,Email,United States,Milford,Connecticut,6460,East,Power Muesli,Super Mega Protein,OFF-AR-10004817,15.48,3,0,4.4892
9229,CA-2017-153619,3/11/2017,First Class,TC-21535,Tracy Collins,Facebook,United States,Los Angeles,California,90049,West,Power Muesli,Super Mega Protein,OFF-AR-10001868,6.72,4,0,3.36
9236,CA-2019-126732,2/9/2019,Standard Class,LR-16915,Lena Radford,Email,United States,Los Angeles,California,90036,West,Power Muesli,Super Mega Protein,OFF-AR-10004752,18.69,7,0,5.2332
9242,CA-2020-110310,27/10/2020,Standard Class,NB-18655,Nona Balk,Sales,United States,Tallahassee,Florida,32303,South,Power Muesli,Super Mega Protein,OFF-AR-10001662,6.576,3,0.2,0.5754
9245,CA-2017-113271,9/7/2017,Standard Class,DS-13030,Darrin Sayre,Facebook,United States,San Francisco,California,94122,West,Power Muesli,Super Mega Protein,OFF-AR-10003251,5.56,2,0,2.224
9247,CA-2020-130106,22/5/2020,Standard Class,VF-21715,Vicky Freymann,Facebook,United States,San Francisco,California,94109,West,Power Muesli,Super Mega Protein,OFF-AR-10003651,9.84,3,0,2.8536
9248,CA-2020-130106,22/5/2020,Standard Class,VF-21715,Vicky Freymann,Facebook,United States,San Francisco,California,94109,West,Power Muesli,Super Mega Protein,OFF-AR-10003732,2.78,1,0,0.7228
9275,US-2017-134054,10/10/2017,First Class,FC-14335,Fred Chung,Sales,United States,Albuquerque,New Mexico,87105,West,Power Muesli,Super Mega Protein,OFF-AR-10000937,255.85,7,0,112.574
9291,CA-2017-163650,23/9/2017,First Class,TT-21220,Thomas Thornton,Email,United States,Dover,Delaware,19901,East,Power Muesli,Super Mega Protein,OFF-AR-10002375,9.84,3,0,2.8536
9299,US-2018-163433,18/4/2018,Second Class,MP-17965,Michael Paige,Sales,United States,Mcallen,Texas,78501,Central,Power Muesli,Super Mega Protein,OFF-AR-10003373,74.352,3,0.2,6.5058
9303,US-2018-163433,18/4/2018,Second Class,MP-17965,Michael Paige,Sales,United States,Mcallen,Texas,78501,Central,Power Muesli,Super Mega Protein,OFF-AR-10003481,7.872,3,0.2,0.8856
9306,CA-2018-137603,19/9/2018,Standard Class,MH-17290,Marc Harrigan,Facebook,United States,Santa Fe,New Mexico,87505,West,Power Muesli,Super Mega Protein,OFF-AR-10001972,8.4,5,0,2.184
9307,CA-2017-128237,25/3/2017,Standard Class,CA-12265,Christina Anderson,Email,United States,San Francisco,California,94110,West,Power Muesli,Super Mega Protein,OFF-AR-10003829,6.56,2,0,1.9024
9308,CA-2017-128237,25/3/2017,Standard Class,CA-12265,Christina Anderson,Email,United States,San Francisco,California,94110,West,Power Muesli,Super Mega Protein,OFF-AR-10003338,14.88,2,0,3.72
9310,CA-2017-128237,25/3/2017,Standard Class,CA-12265,Christina Anderson,Email,United States,San Francisco,California,94110,West,Power Muesli,Super Mega Protein,OFF-AR-10000034,25.44,6,0,9.9216
9313,CA-2020-148642,6/3/2020,Standard Class,DW-13540,Don Weiss,Email,United States,Dallas,Texas,75220,Central,Power Muesli,Super Mega Protein,OFF-AR-10000588,63.488,4,0.2,4.7616
9329,US-2020-130687,7/9/2020,First Class,PF-19225,Phillip Flathmann,Email,United States,Edmonds,Washington,98026,West,Power Muesli,Super Mega Protein,OFF-AR-10004260,25.98,1,0,7.2744
9356,CA-2018-110324,1/12/2018,Standard Class,MA-17560,Matt Abelman,Facebook,United States,Jackson,Michigan,49201,Central,Power Muesli,Super Mega Protein,OFF-AR-10000823,3.64,2,0,1.0192
9383,CA-2017-154158,23/12/2017,Second Class,CC-12670,Craig Carreira,Email,United States,Tampa,Florida,33614,South,Power Muesli,Super Mega Protein,OFF-AR-10001868,1.344,1,0.2,0.504
9400,CA-2019-103128,11/11/2019,Standard Class,SC-20845,Sung Chung,Email,United States,Arlington Heights,Illinois,60004,Central,Power Muesli,Super Mega Protein,OFF-AR-10003394,14.112,6,0.2,1.2348
9427,CA-2019-160479,15/9/2019,Standard Class,AH-10585,Angele Hood,Email,United States,Seattle,Washington,98105,West,Power Muesli,Super Mega Protein,OFF-AR-10002445,35.4,5,0,13.452
9435,CA-2018-119627,17/8/2018,Standard Class,SC-20725,Steven Cartwright,Email,United States,Peoria,Arizona,85345,West,Power Muesli,Super Mega Protein,OFF-AR-10000203,10.272,3,0.2,1.1556
9443,CA-2020-165904,7/4/2020,Standard Class,HR-14770,Hallie Redmond,Facebook,United States,Jacksonville,Florida,32216,South,Power Muesli,Super Mega Protein,OFF-AR-10003156,16.256,2,0.2,1.2192
9459,CA-2017-138240,9/10/2017,Standard Class,SJ-20500,Shirley Jackson,Email,United States,San Francisco,California,94122,West,Power Muesli,Super Mega Protein,OFF-AR-10002135,144.6,3,0,41.934
9464,CA-2017-156545,27/2/2017,First Class,JS-16030,Joy Smith,Email,United States,Columbus,Ohio,43229,East,Power Muesli,Super Mega Protein,OFF-AR-10003560,19.456,4,0.2,3.4048
9484,CA-2017-122679,22/7/2017,Standard Class,AB-10255,Alejandro Ballentine,Facebook,United States,Los Angeles,California,90008,West,Power Muesli,Super Mega Protein,OFF-AR-10004757,19.68,6,0,6.4944
9490,US-2019-102232,5/8/2019,Standard Class,MF-17665,Maureen Fritzler,Sales,United States,Huntsville,Alabama,35810,South,Power Muesli,Super Mega Protein,OFF-AR-10000538,197.05,7,0,59.115
9492,CA-2020-111738,3/1/2020,Standard Class,CM-12385,Christopher Martinez,Email,United States,San Francisco,California,94110,West,Power Muesli,Super Mega Protein,OFF-AR-10000817,9.12,3,0,3.1008
9503,CA-2019-101329,22/4/2019,Standard Class,MM-17920,Michael Moore,Email,United States,Rome,New York,13440,East,Power Muesli,Super Mega Protein,OFF-AR-10000614,32.13,9,0,8.3538
9504,CA-2019-101329,22/4/2019,Standard Class,MM-17920,Michael Moore,Email,United States,Rome,New York,13440,East,Power Muesli,Super Mega Protein,OFF-AR-10003190,2.88,1,0,0.8064
9507,CA-2017-149104,5/4/2017,Second Class,RD-19900,Ruben Dartt,Email,United States,Dearborn Heights,Michigan,48127,Central,Power Muesli,Super Mega Protein,OFF-AR-10002952,26.7,2,0,7.476
9509,CA-2017-149104,5/4/2017,Second Class,RD-19900,Ruben Dartt,Email,United States,Dearborn Heights,Michigan,48127,Central,Power Muesli,Super Mega Protein,OFF-AR-10004685,13.89,3,0,4.5837
9511,CA-2019-105263,6/8/2019,Standard Class,LM-17065,Liz MacKendrick,Email,United States,New York City,New York,10024,East,Power Muesli,Super Mega Protein,OFF-AR-10002399,38.34,9,0,15.7194
9516,CA-2017-154165,17/2/2017,Standard Class,DL-13315,Delfina Latchford,Email,United States,Chicago,Illinois,60653,Central,Power Muesli,Super Mega Protein,OFF-AR-10003631,54.208,14,0.2,8.8088
9568,CA-2017-130428,31/3/2017,First Class,TG-21640,Trudy Glocke,Email,United States,Tampa,Florida,33614,South,Power Muesli,Super Mega Protein,OFF-AR-10004027,4.032,2,0.2,1.0584
9574,CA-2018-113131,24/9/2018,First Class,MB-17305,Maria Bertelson,Email,United States,Columbus,Ohio,43229,East,Power Muesli,Super Mega Protein,OFF-AR-10003504,17.12,5,0.2,1.926
9581,CA-2020-152975,14/9/2020,First Class,RB-19705,Roger Barcio,Facebook,United States,New York City,New York,10035,East,Power Muesli,Super Mega Protein,OFF-AR-10001988,29.95,5,0,8.6855
9589,CA-2020-110940,23/7/2020,Standard Class,AZ-10750,Annie Zypern,Email,United States,Wheeling,Illinois,60090,Central,Power Muesli,Super Mega Protein,OFF-AR-10000380,121.536,4,0.2,15.192
9617,CA-2019-140256,22/8/2019,Standard Class,PW-19030,Pauline Webber,Sales,United States,Los Angeles,California,90049,West,Power Muesli,Super Mega Protein,OFF-AR-10002255,5.76,2,0,1.6704
9619,CA-2020-160633,16/11/2020,Standard Class,BS-11380,Bill Stewart,Sales,United States,Bowling Green,Ohio,43402,East,Power Muesli,Super Mega Protein,OFF-AR-10004022,86.352,3,0.2,5.397
9641,CA-2017-104563,7/3/2017,Standard Class,CM-12715,Craig Molinari,Sales,United States,Seattle,Washington,98103,West,Power Muesli,Super Mega Protein,OFF-AR-10000390,20.65,5,0,9.499
9651,CA-2019-107104,26/11/2019,Standard Class,MS-17365,Maribeth Schnelling,Email,United States,Los Angeles,California,90045,West,Power Muesli,Super Mega Protein,OFF-AR-10004269,37.17,9,0,10.4076
9658,CA-2017-156160,22/9/2017,Standard Class,AS-10090,Adam Shillingsburg,Email,United States,New York City,New York,10035,East,Power Muesli,Super Mega Protein,OFF-AR-10003876,13.04,4,0,5.7376
9671,CA-2018-133396,13/8/2018,First Class,GK-14620,Grace Kelly,Sales,United States,Greensboro,North Carolina,27405,South,Power Muesli,Super Mega Protein,OFF-AR-10001446,64.68,7,0.2,8.085
9678,CA-2019-144785,18/4/2019,Standard Class,CS-12490,Cindy Schnelling,Sales,United States,New York City,New York,10009,East,Power Muesli,Super Mega Protein,OFF-AR-10001573,6.99,3,0,2.0271
9687,CA-2020-116498,30/5/2020,Standard Class,KA-16525,Kelly Andreada,Email,United States,San Diego,California,92037,West,Power Muesli,Super Mega Protein,OFF-AR-10003405,35.1,6,0,10.179
9691,CA-2020-140536,4/4/2020,First Class,TA-21385,Tom Ashbrook,Facebook,United States,New York City,New York,10035,East,Power Muesli,Super Mega Protein,OFF-AR-10001545,7.04,4,0,2.0416
9708,CA-2019-161746,21/10/2019,Standard Class,CS-11950,Carlos Soltero,Email,United States,Los Angeles,California,90045,West,Power Muesli,Super Mega Protein,OFF-AR-10000390,12.39,3,0,5.6994
9717,US-2019-144477,12/8/2019,Second Class,DB-13270,Deborah Brumfield,Facebook,United States,Philadelphia,Pennsylvania,19134,East,Power Muesli,Super Mega Protein,OFF-AR-10000914,37.312,4,0.2,2.7984
